	id	sentence1	sentence2	similarity
4520	721deb2f956bf576d0746955f	Indian stocks open flat	Indian stocks open lower	3.6
3555	a1642cdef9670fad26b760498	Russia had threatened to withdraw from the CFE several times due to its disagreements with the US over the installation of a missile defense shield in the east.	Russia has repeatedly threatened to withdraw from the CFE in opposition to plans for the extension of the US missile defense shield to Eastern Europe.	4.6
2580	a9834f85050770b8276543819	Ernst & Young has denied any wrongdoing and plans to contest the allegations.	Ernst & Young has denied the SEC's claims and deemed its recommendations irresponsible	3.0
2521	fdd93d7ac5b37dc493bcddae9	The researchers found that only empty cavities and scar tissue remained at the site where the tumors had been eradicated.	No tumors were detected; instead, empty cavities and scar tissue were found in their place.	4.0
4961	43f46c10aa77f2d7ae74aa680	Iran warns against military intervention in Iraq	There was an explosion near Damascus military airport	0.0
6074	850103ee57ec9097b7f398758	A black and white photo shows a bottle sitting on a rock carving, surrounded by bushes.	A bottle of water is sitting on a stone with other stones and a wall in the background.	2.0
1538	2dc59023edc78c80376390df6	A white and brown dog is running over grass.	A brown and white dog is running across the grass.	4.6
563	90260803576943a8953e7442e	Someone is pouring oil into a skillet.	Someone is pouring milk into a blender.	1.6
4408	b0cdde39b6c03ac0ab40e43d2	Daily Press Briefing: South Sudan	Daily Press Briefing: Syria	1.2
7434	443d919564768c142b49c3b51	A man is playing the piano.	A guy is peeling a potato.	0.0
611	e064e7e733a1d75f81a95b29f	A woman is cracking eggs into a bowl.	A woman is cracking eggs.	4.0
914	1882253a0647b6ad783fdad49	A man places a knife in a vice.	A man is dancing.	0.25
7427	4c0a5aa8caf74861e15debb4a	The man is playing the guitar.	The man is peeling a potato.	0.583
7679	d01eb3dfc5d7062abba41231f	A large group of people is standing outside a building.	A group of people are ice skating in a major city.	2.0
3517	d5ad0e7d4b7cd2afa366eb2c9	A breakdown of order in China will lead to significant global turmoil.	A breakdown of order in China will likely be worse than in Afghanistan or Yugoslavia.	3.4
3993	5fa024029eb94e06fd3f2d0aa	The US pledge to rebuild Haiti is not being met.	The US pledge to rebuild Haiti is not being met.	5.0
6817	291604c8003ef4a97d6a3e57b	The Bush administration is continuing its effort to strengthen the role of religious organizations in government services with its latest initiative.	July 10 - The Bush administration recently decided to expand the role of religious organizations in public services by integrating church-based youth groups into anti-drug programs.	3.25
3940	694f9021ea3759f3c75f947e0	Eurozone unemployment reaches a new record of 11 percent.	Eurozone unemployment reaches a record high in June, according to data.	3.0
4377	299caf36aec95b493d83455cc	23 people were killed in Iraq car bombings	Ten people were killed in an Iraq bomb attack.	1.6
892	04b19d008be60ba0ba04f1c32	Someone is adding chili powder to chili with beans.	The man is adding salt and spices to the beans.	3.8
6134	da678b827317ac081e35404ee	A young boy jumps into a lake.	The boy is jumping into a lake.	4.6
7101	64cece5a3c66d529cd6d1b012	Red grapes and blueberries boost immune system, scientists say	Red grapes and blueberries boost human immunity.	4.2
5946	7dfba2acdaea2055d188c47f3	A puppy is trying to come out from the sink.	The puppy tried to get out of the tub.	3.0
2061	116fe3167498fb2a63745ce62	You mean, you trust the word of the Mainstream Media?	You mean you believe the word of SpringHallConvert?	1.8
6943	d4af2eefb515254e9da8491c8	Barbini said the union may reach a compromise with the United States, but it wants a system for labeling such foods, something the industry has already implemented here.	Barbini stated that the EU might reach a compromise, but it wants a system for labeling such foods, something the industry has resisted.	3.25
7134	892a8e7df4bbd9524429b5d12	Fashion designer Lilly Pulitzer has died	Designer, Socialite Lilly Pulitzer Dies at 81	4.0
5072	679d436836a3ce07dc9c7869c	Classic crossword - Saturday 1st June	Classic crossword - Saturday 20th April	1.6
7465	6f9c75b3113301d356961f260	Two little girls are chatting on the phone.	Two couples are talking to each other.	1.2
1356	72cfb3716311ca332d2d68345	The brown train is parked on the railroad tracks.	The white train is parked on the tracks.	2.25
4327	1faade220192d0b89a914d43d	The US government officially designates the Haqqani network as a terrorist organization.	The US has officially designated the Haqqani network as a terrorist organization.	4.4
8419	d2715b072f6ddf1b5b77606e0	Suicide Bomber Kills 6 in Afghan Capital	A suicide bomber killed 37 at a mosque in Afghanistan	2.0
6045	a9d18897d76a67576a2d9d64e	Two women are sitting in lawn chairs.	Two women are sitting in a cafe.	2.6
1363	53dd3c8eade45098fe68e88c8	An old-fashioned wooden sailing ship is sailing in the ocean.	A wooden yacht is sailing on the ocean.	3.2
4942	02945d6e39917d6a172c68c32	Thieves stole the custom-made wheelchair of an English Channel swimmer.	Thieves stole the wheelchair of the Channel swimmer	4.0
1832	f8c90439da6d46b54383da550	A man is heading towards a policeman waiting at a pedestrian crossing on a city street.	A policeman stands in a pedestrian crossing in a city.	3.0
4881	03d23b9ab7acf588b1f71a889	Iran's former leader Ahmadinejad may face charges over election appearance with an aide	Ahmadinejad may face charges over election appearance	4.2
1641	2f3fdf1230871fb6932375536	A dog holds a leash in its mouth.	A cute dog carries a black leash in its mouth.	4.2
5907	87065fcc58ec3e5d60211285f	A person is combing a cat's hair.	A person is brushing this cat.	4.4
5999	2a3086cf0d793b6db05e82186	A cat is perched on tree branches.	A black and white cat is perched very high up on the branches of a tree.	3.6
6907	04c08b80b7f2a60e785ba9fe5	Orange shares jumped as much as 15 percent.	France Telecom shares fell 3.6% while Orange shares surged 13%.	2.0
2199	adedb5a28b3ddeaa07678057a	If they were Jewish, I would consider them Jewish.	If they were Catholics, I would refer to them as Catholics.	2.2
7828	503119ad73769d52c9dafbc7a	The man is planning to shoot a wedding	The woman is going to a wedding.	1.4
7557	c579d807d5ab7d0fcf4d3daee	A man in a yellow canoe is paddling through the water.	A man is steering a yellow canoe towards the shore.	4.2
670	5c1c0f23005b0823f4977edbe	A skateboarder excels at tricks on a half-pipe.	A man skateboards on a half pipe.	3.5
2179	81d0a25190e2d0c27c5af04af	If so, many police officers should take prescribed drugs.	If so, many inventors and writers should take prescription drugs.	2.4
1053	606c1ce2ec1263121b9b90c95	Here's a rear view of a Chevrolet sports car.	The rear view of a red Chevrolet concept car.	3.6
4060	360b95e01c8d7c447c6a9d801	First significant gas found offshore Kenya	Raiders kill 38 in recent land clashes in Kenya	0.8
7056	512551b8a49002f289eafcecf	Freight train derails, catches fire in Columbus, Ohio	Freight train derailment, explosion prompts evacuation	2.8
7024	9100a4277e540a059ce368c7b	Egyptian president moves into Mubarak's old office	Egypt's President-Elect Morsi begins to form his government.	2.33333333333333
5420	f86c34b14146f0da09e7e19fd	California governor declares drought emergency	California governor declares drought emergency as wildfires continue to burn	3.6
6616	6835b510e101bbaec6e23121d	When displayed on a lens, the aperture is usually denoted as a ratio with a colon :	It refers to the maximum f-stop, defined as the ratio of focal length to effective aperture diameter.	3.0
6541	bcdc4865b4e786ecfa4b355fb	I know a wonderful woman who has the Habenera bag by REI.	If you prefer purple, Nunatak and Feather Friends offer good sleeping bags in those colors.	0.8
4550	9078b315de8a3eb635ff0b4e9	Obama renews offer to cut social safety net in big budget deal: an aide	Japan calls on the US to quickly resolve its budget deadlock.	0.8
8310	68049aa7674cf75689be95cd9	The head of the National Breast Cancer Centre, Professor Christine Ewan, said it was too early to assess the risk to women.	The head of the National Breast Cancer Centre, Professor Christine Ewan, said there was no need to panic.	2.6
6275	980c0208a994436b918a8cadf	An old man wearing a hat stands outside a shop door.	A man is wearing a loose-fitting shirt and sitting in a shop.	2.2
6775	f301ee4a16e3967e56e94a1e4	Frank Quattrone said in a statement that he is innocent, Keker said.	Quattrone lawyer John W. Keker said his client is innocent.	3.75
4761	15751d66af1a8c32753a446f7	Four people arrested as Bangladesh building toll rises to 352	The owner was arrested as the Bangladesh building toll reaches 372	2.6
8480	036f70d66531a22ef9427cfc2	Birth control linked with higher glaucoma risk	Contraceptive pill 'doubles glaucoma risk'	3.4
7592	77f32840121aae076b2f549ce	Two ducks are standing by the water.	The birds are swimming in the water.	2.4
3016	621426cccc45d7a2916dbe34b	Another shooting linked to the spree occurred on November 11 at Hamilton Central Elementary in Obetz, about two miles from the main road.	The latest shooting linked to the spree was on November 11 at Hamilton Township Elementary School in Obetz, about two miles from the freeway.	4.8
4608	11039334569414e7e6fd776b6	UK authorities deny any terrorism link to helicopter crash	China police are seeking eight suspects in connection with a crash.	1.0
1916	0144e4e2c9b4ab25c51b5de44	A young girl wearing a pink hat stands out against a yellow building.	A young girl is wearing a pink dress and holding something in her hand.	1.8
6072	00e6066a849129aa9464048ef	A group of people are sitting on a small sofa next to the kitchen.	A group of people standing near a small child sitting on a horse.	1.0
5795	2ef5aee4c9f51f65d8ca3321c	A woman is taking a picture.	A man is playing the guitar.	0.25
8172	1c694871cb23956abe65e40c9	He proposed a system that would allow the threshold for overcoming a filibuster to be reached with fewer and fewer votes.	Frist proposed a process that would allow for fewer votes to be needed to overcome Senate filibusters and confirm judicial appointments.	3.0
6661	80bd591e80ec1ef27adf00201	The user needs to weigh the pros and cons of an obvious efficiency tool, such as macros, before making a decision.	It's better not to try to constrain specific answers or approaches.	0.8
3449	0712d5d6dbf2a7c1728b2a75b	Hospitals and the Red Cross appealed to blood donors yesterday.	The Connecticut Hospital Association joined forces with the Red Cross to call for a massive blood donor drive.	3.75
5475	03092b62a0ec5477403f5ac5c	India Ink: Image of the Day: April 21	India Ink: Image of the Day: May 2	2.6
8490	8ab8b1accdb04878c37e32c17	The funeral of Oscar Pistorius' girlfriend Reeva Steenkamp takes place	Oscar Pistorius 'shot Steenkamp in the bathroom'	1.6
296	c4a07d7b87209ffd3ebcb872f	A woman is boning a chicken.	A woman is cutting meat.	2.75
632	5c99d2adce872d44db9e8c846	The man is playing the guitar.	The man played his guitar.	3.667
798	1d0023d6c764a9e2b1693bdab	A woman is peeling a pumpkin.	Someone is slicing cantaloupe.	2.0
11	7d2469dfee0417cde758d016d	A woman takes and cuddles a baby kangaroo.	A woman takes a baby kangaroo in her arms and holds it.	4.6
2239	cf8292bc1cb2c7ff600789f29	Atlas Shrugged is also a stellar performer in terms of verbal idiocy.	It's also a stellar performer in terms of verbal idiocy.	3.6
4759	56e25b4185db0608a74a5b15c	Brief clashes with police in Belfast	Mourners clashed with police in Tunisia	1.2
7622	5d1065c2aa4527ada39e38c03	A black and white cow is looking through the fence.	A black and white dog is looking at the camera.	1.0
2844	e333a9e1d8883b5879896eabf	The national denomination of the Episcopal Church, with 2.3 million members, is the U.S. branch of the 77 million-member Anglican Communion.	The Episcopal Church, with 2.3 million members, is the American branch of the worldwide Anglican Communion, which has 77 million adherents.	5.0
8170	601e4c2d7701f4d0fd39d1436	Schools Chancellor Joel Klein said that the push for higher standards and accountability is yielding results.	Schools Chancellor Joel Klein said he was satisfied with the results.	3.0
5331	f7c551c5f8dd133b849f4b6fb	Ankara protesters clash with police	Peruvian protesters clash with police	1.8
5919	b591b5e3c0543e48cb4e89a41	A woman is mincing an onion.	A woman is mincing garlic with a knife.	1.8
4994	5c132ae86daf73ef62bcf4e75	Declines in US stock market moderate	The tech sell-off is sending Asian stock markets lower.	0.4
1826	38789d61fede8228738230ab7	A woman puts a baby on a skateboard on the beach.	A woman is carrying a young baby on a skateboard at the beach.	4.6
6724	1e1a785a0026c8e96b73524eb	Generally, wherever I go, I find it's easiest to withdraw cash from an ATM.	You can easily find ATMs and currency exchanges all over the city, especially in the city center.	1.8
5220	70081eb5492a31d1ec47da31f	Australia leader ousted in snap leadership vote	Australian PM Gillard ousted in leadership vote	4.0
6700	c45811ea3c4fd014b49c3c717	Reading your post made me think of my childhood years !!	I think you should distract yourself from the bigger picture.	0.0
1150	db636c61a0cccb3eabcfe225f	A white jeep is parked in front of a store.	A white Jeep is parked on a street.	3.5
7273	33b80df03f9182c73d98449e6	A man is slicing an onion.	A woman is cutting a pumpkin.	2.25
6676	1ffda58f51118306892f3e65f	Ron Moore invited me to pitch story ideas to ST:NG.	It's obvious it can leave the field without harm - it actually occurred.	0.0
2280	0efe5e8487b705fe1743cfb36	Yeah, I don't think this is that controversial either.	I don't think what she's saying isn't that controversial.	3.8
955	1d753c3a3cf06e6c59bf1b8a7	A man is scaling a fish.	A man pours some cooking oil into a pot.	1.0
98	5d1bdd8b6697e91b21e6dad1d	A man is cutting potatoes.	A woman is peeling a potato.	2.2
1923	f7158b69b6a71d78a96a7a24c	Two hikers are standing at the summit of a snow-covered mountain.	Two mountain climbers stand at the summit of a mountain, taking in their surroundings.	3.4
797	afee01ccd7a18f964e2bb9aa3	A cat is playing with an antenna.	A boy is playing in the mud.	0.4
5833	2f806839a0925fdb2e58def5e	The man used his sword to cut a plastic bottle.	A man cut a plastic bottle with his sword.	5.0
4534	b6cf1d53f12097d9803d68ccb	Egypt adopts a new constitution	Egyptians are voting on the new constitution.	4.8
5971	8bc6b238c414e3201bb9d7e36	Someone is chopping herbs.	A man is carefully chopping a green substance.	3.0
1698	36f0740e9b6e44fcba64cee2a	Two shirtless young people playing in the water.	Lots of people enjoy playing in the water at the beach.	2.4
3658	609921729cf435e3d4086ba28	A Siemens spokesman in Germany stated that Heinrich von Pierer stated that Siemens was in talks with interested Chinese parties about a sale of the plutonium-processing facility.	A Siemens spokesman in Germany stated that Heinrich von Pierer previously stated that Gerhard Schröder expressed his approval for the sale of the plutonium-processing facility in principle.	4.0
4438	233c319652a104f8342b543cb	South Korea proposes 'final' talks with North Korea over Kaesong.	North Korea proposes high-level talks with the US	1.0
3422	cc219946ed16210da3c892d66	The spacecraft is expected to launch as early as tomorrow or as late as Friday from the Jiuquan launch site in the Gobi Desert.	The spacecraft is scheduled to blast off between next Wednesday and Friday from a launching site in the Gobi Desert.	4.0
7418	ed43970aa5290bb652c72bd99	A girl is getting into a car.	A girl jumps on top of a car.	2.6
2101	2b262c410127a32a9c8579145	What's the simple fact today?	I repeat: What's the simple fact today?	4.0
1042	fb6c18026a5538dcb78dc99d8	The skinny cows are grazing on the grass.	The white ducks are standing on the ground.	0.6
386	b169e8de2f769d166704dbf8f	Two puppies were playing with each other.	Some men are playing football.	0.2
171	05a929f4bcd495b2405316407	A woman is playing the flute on stage.	The woman is playing the flute.	3.6
6649	52681177458a7548762f78c35	Before you start studying a subject, identify what you want to achieve.	As Eugene recommends, determine what you want to accomplish.	3.2
7102	d63f4bd76c6bb6a54a1fbb66c	Two police officers were killed in an eastern Afghan explosion.	At least 28 people died in a Chinese coal mine explosion.	0.4
6279	96830542d9492d6b9154467ac	A small blond boy slides head first down a blue playground slide towards another blond youth.	A young boy with his hair standing up is sliding down a blue slide.	2.0
6868	f8ffc10315a92df6d765e058a	What they've done is a blatant attempt to circumvent the Constitution, she said.	"The church's lawyer, Shirley Phelps-Roper, was clear: ""What they have done is a thinly veiled attempt to do an end run around the constitution"", she said."	2.6
587	4e0171896c420b8abfa7d7851	A woman is squeezing a lemon.	A woman is squeezing juice out of a lemon.	4.4
1196	e72ad083f7b56893529781f25	An orange and white cat is dozing on a leather chair.	A ginger cat is sitting on an office chair.	3.0
7745	2eb07ac6e63c34470feb72274	A girl is running across a desert path.	A young girl is talking on a cell phone.	0.8
7713	3fdb001438d14a4725526a173	Two people ride their bikes down a dirt road.	Two people are riding their bikes on a hill.	3.4
2824	60d8402d58dab1a860e2ea60e	Authorities in Ohio, Indiana and Michigan have searched for the bodies.	So far, authorities have also searched areas in Pennsylvania, Ohio, Indiana, and Michigan.	2.8
1295	71a48f1a0847e222a9cf789b1	Four women and two men are sitting at a long table in a restaurant.	A group of people gather around a table in an Italian restaurant.	3.0
6477	b4a2920ee0a8aa23ec9fbd294	In general, it's recommended to change your workout routine every 3-4 weeks.	In general, it's difficult to mix those, even for me with experience.	0.0
3450	87e68f81d9ee13af40e4036e7	Mexico aims to ensure the safety of its citizens.	Mexico wishes to avoid more violence.	4.0
7364	d7671d78e527ff0b331021ee5	A boy is playing the violin on stage.	Someone is mixing a pot.	0.0
5128	abb850d765e4125ae6b613ebb	17 killed in US drone attack on Yemen wedding party	A US drone mistakenly blew up a Yemen wedding convoy, killing 14 people.	4.0
6526	db2b9e2e50328302adf3f63b0	Newspeak, a 'deliberately impoverished' language designed to prevent people from communicating and thinking about subversive ideas.	Every language is infused with the cultural values of its surroundings.	1.0
2363	2d67e38c5d66cbdb04c5ab189	It's clear that the law is presumed constitutional, as stated in this text.	And until they decide that the law is presumed constitutional.	2.6
3368	e5a2bdd1ab9ee8a8a56576cec	But they don't realize that until it's too late, of course, because they're potential victims in a horror movie.	But they don't realize that until it's too late, because they're potential victims.	3.667
2691	7441d23493f1f71d04a428746	According to NASD regulations, Mr. Young can submit a response and request a hearing before an NASD panel.	The analyst, already let go by Merrill, can request a pre-hearing before a NASD panel.	3.0
1802	d188ee6d2d399eaf5f69c7214	The black and white dog is holding a stick in his paws.	Two black and white dogs are standing on snow.	1.2
4641	08962d64395ee0d0b07821388	An oil firm asked a trader to meet with a minister.	An oil firm asked a rogue trader about meeting with a minister.	4.2
5036	b384197b1458f0ece4fdad66e	Afghanistan: suicide bomber kills eight in military bus blast	Roadside bomb 'kills eight Afghan soldiers'	3.8
4296	50663c94a77bf5779b7d231a7	Egypt's Mubarak is critical	Egypt's Mubarak is in critical condition	4.6
5217	9fe8b7aa44a19d4915b7fbd54	The birthday of the DPRK will be celebrated in Peru	Curiosity Rover Celebrates 1 Year on Mars	0.4
2049	26bdbe32254d39965576dc1e0	Freedom of speech has significant implications!	If free speech has consequences, then it's not truly free.	2.11111111111111
3285	d91fbe76baaa14a31a219aea4	Veteran entertainer Bob Hope celebrates his centennial and decades in showbusiness on Thursday.	Hollywood and the world are gearing up to celebrate the centennial of legendary entertainer Bob Hope on Thursday.	3.75
1427	f336cd2031492177068880f64	A bird stopped on a flowerpot.	A bird stopped on a flowerpot, beside a stucco wall.	4.2
176	6cc42d2fd7062552a3b495725	Three women are dancing.	The man is dancing.	1.6
3169	f0af84ae6cf961fcfab6cfeef	Florida Sen. Bob Graham was not identifiable by 61 percent of those polled.	Kerry was viewed favorably by 66 percent of those polled; Dean at 57 percent.	1.273
1325	e9035848023a53db314e4337e	A large cruise ship is anchored in the harbor, surrounded by trees.	A cruise ship docked at a coast.	3.4
3291	b3c1c4ea167d47e5a69d70b14	They reported symptoms of fever, headache, rash and muscle aches.	Symptoms include a stiff neck, fever, headache and sensitivity to light.	2.333
6444	aeab60ac678ed69b702ce0c2e	She obviously has a solid excuse, but she could have been more responsible and told you in advance.	The first ones have been more responsible and explained that in their sentence.	0.4
3697	9775545a302d6916041921573	Tskhinvali is the capital of Georgia.	Paris is the capital of France.	0.4
1976	03f7d6fcb358b847d3668fd26	The skateboarder makes it to the top of the ramp.	The skateboarder rides the pipe wall at a skater park.	2.4
5346	738c5c534a1613132fc9343d1	Ride operator charged in N.C. fair accident	N.C. State Fair ride operator arrested after accident	4.4
6246	726c0bfa4c2bc41dd6800ebc7	A white dog is playing with a ball on the beach.	A black and white dog is playing with another tan dog.	1.6
4982	087797ed4b77add2105aeb346	Aso refuses to resign over Nazi comments	The Spanish PM refuses to resign over a corruption scandal.	0.2
7128	f921f7cdb35b00b10509d4212	Singapore stocks ended up 0.11 pct	Singapore stocks close 0.54 pct higher	2.2
422	c648c4d7676025068c388f5f3	An explosion is booming in the desert.	A nuclear weapon explodes in a desert.	3.4
7964	42538417e94bff4fef7d7f324	You probably don't have a chance right now.	I simply say: 'Thank you, I don't have any questions at the moment.'	0.0
7796	e026736c2cda9a8a8d5fd83eb	A man is working on his farm.	An old man is working on his farm when a cow kicks him.	2.8
3103	e5e42c5c75088e271cdf75354	In a mixture of ancient pagan and modern Christian rites, the villagers have staged a series of hybrid ceremonies, hoping to ward off the misfortunes they believe are responsible for their poverty.	The people tried again, blending ancient pagan and modern Christian rituals, to erase the misfortunes they believe have kept them poor since that distant meal.	4.0
380	67ba3d78712eb2c150aebce54	Two men are fighting.	Two men are fighting using a martial art.	2.8
8097	f845d2f3eefcb6f72080fc289	It is impossible to answer this question without checking the form.	This is a partial answer to your question.	0.0
2502	f003a617ed43ddb539d8c4a50	Doctors say one or both boys may die, and that some brain damage is possible if they survive.	Doctors warned that one or both of the boys might die and that if they survive, they could suffer brain damage.	5.0
7274	6537be5aecf40d9120ebb03b2	A man is dancing.	A couple is dancing.	2.0
4715	0c70a92f9f385477f11d32297	Goa is the first step in Modi's march to Delhi	For the first time in history, Technion will teach engineering in Russia.	0.0
2605	16daa9f7f9a00be64a9d9c7c8	After about eight to 10 seconds, I hit.	I was in the water for about eight seconds.	2.2
4384	2efe934f9c7be7792fa5e1fb7	Bradley Cooper and JJ Abrams are in talks to produce a biopic on Lance Armstrong's life	Bradley Cooper is in talks to play Lance Armstrong in a biopic.	4.0
569	124b76251f0ca6b2964dc2a2b	A person is slicing a scallop.	Someone is slicing an octopus.	2.0
2217	aa5b638174cda5b968809f314	Not being in a gang is not a crime.	Committing a crime as part of a gang is a crime.	1.8
7299	5eecfec016272b0e7168108fd	A woman is dancing.	A woman is playing the violin.	0.4
3868	a29effea704dab9a371292772	Bodies found after Russian jet crash in Indonesia	Twelve bodies were found after a Russian jet crashed in Indonesia	3.8
3227	28a96f68522e5a8bf49491d78	It will also help reform the Royal Solomon Islands Police, strengthen the judicial and penal systems and protect key institutions such as the Finance Ministry from intimidation.	The intervention force will confiscate weapons, reform the police, strengthen the courts and prison system, and protect key institutions, including the Finance Ministry.	3.444
7334	2023d88461caf3614a8a42335	A woman peels garlic by hand.	The woman is cutting herbs.	1.0
8335	1b73f6d88177834e71cb5233f	Navistar shares fell 44 cents, or 1.1%, to $41.19 on the New York Stock Exchange, reaching a low of $39.93.	Navistar shares rose a penny to $41.64 on the New York Stock Exchange after falling as low as $39.93.	2.0
7282	b664137456b9e7fb5847fd2e8	A cat is eating some corn.	A cat is eating corn on the cob.	4.25
1664	39781bd1a11b632f556ecb80a	A man and a dog are having fun playing tug of war.	A man lets himself be carried away to dance on a bright wall.	0.4
6618	c2322b66b4f25e1993b433789	I have a few Nikon lenses and a Sigma 10-20mm for super-wide shots.	If your focus is primarily on optics, it's more relevant to consider individual lenses rather than brands as a whole.	1.8
6111	8e139c4697a33779bbdffc079	A young woman with outstretched arms stands in front of a 'Going Places' bus.	The girl is standing in front of the open door of the bus.	3.0
5674	5ca7cff4e572f479bd4331d40	4 killed, several injured in SW China car accident	Two people were killed, seventeen others injured in a road accident in Raiwind.	0.0
4839	7ab41669f11e018ec433adf8e	Chinese general's son gets 10 years jail for rape	Son of Chinese army singers gets 10 years' jail for gang rape	3.4
4386	a4070464cab96648eaca0f25b	EU ministers are determined to resolve the horsemeat scandal.	EU ministers hold emergency talks over the horse meat crisis	4.4
6043	83dadc1fdda0498f89b68e435	the back of a stop sign with many stickers on it.	The back of a sign with stickers on.	3.8
4035	062318e9b48eec45176a4b07c	Iron Dome intercepted 17 rockets.	Iron Dome intercepted two rockets fired at Beersheba	2.6
8237	7a16bdd6d2343fc82de482109	The Cradle of Liberty Council is the first to defy the national group's stance.	Philadelphia's council is not the first to defy the national policy.	3.4
1129	4add0bd647bede906a65224a9	A white double-decker bus is parked.	A red and white double decker bus is parked.	4.2
4461	3ab90b25d41b80c998de61b0a	Israel strikes Syria as tensions rise over arms escalation	Air strikes have wounded civilians in Syria's Deraa.	1.8
7250	d5d8ddc691fd7b16030100ae5	A group of men are playing soccer on the beach.	A group of boys are playing soccer on the beach.	3.6
3279	0a852dc07c1e987d737e179de	Mr. Pingeon is the director of litigation for Massachusetts Correctional Legal Services, a prisoners' rights organization.	Pigeon said an attorney for his organization, Massachusetts Correctional Legal Services, interviewed Assan on Tuesday.	1.667
2793	be695bec7770a58d60454bd43	We haven't decided whether to use an unbroken or dotted white line, but this experiment is worth introducing, said David Richardson, the ICC's cricket manager.	"""We haven't decided whether to use an unbroken or dotted white line,"" said Dave Richardson, the ICC's cricket manager."	4.0
5391	609bf1f4b4aa6c15b4ecd5a5d	The Iraqi army is fighting to retake Tikrit	The Iraqi army claims victory in Tikrit	3.2
214	61c5efe0eefaa7e9c5b9b600b	A man is dancing.	A man is eating bread.	0.8
2863	3cc90fe88485e1787ad5196a7	Police spokesman Brig. Gen. Edward Aritonang said Friday that two more suspects had been apprehended, one in Jakarta and one in Magelang, Central Java.	Brigadier General Edward Aritonang, a police spokesperson, confirmed yesterday that two more people were arrested, one in Jakarta and another in Magelang, Central Java.	5.0
2084	d7909951f966569863ff86a6f	Does he have supporters?	He has unconditional supporters.	2.0
5380	0aedde5be7a8e9664521f31b9	An Egyptian court sentences 10 Muslim Brotherhood supporters to death - sources	Turkish PM urges supporters to prepare for rallies	0.2
5982	3e61f7c614a828e87b2812ffe	A woman is peeling fruit.	Two women are slicing some lemons.	2.0
873	120d243604c69ff647b574d3f	A man is cutting cucumbers with a knife.	A man is preparing a tortilla in a skillet.	0.75
7479	9df412b18bde238cb99f2936e	A man catches a fish.	A woman is pouring oil into a bowl.	0.0
5925	1b3b59b0e84fe25e61f8052bc	A man is staring at a leaf.	A man is cutting a vegetable.	0.8
5224	78f859b58887e84a667707415	What the Papers Say, May 20, 2013	What the papers say, November 19, 2013	2.33
2980	974e9dbdbb44d1e66210fe776	The weakness lies in the way VBA handles the properties of documents passed to it when a document is opened by a host application.	The vulnerability exists in the way Microsoft's Visual Basic for Applications checks document properties passed to it when a document is opened.	3.8
2045	65e54a3230ee0a3404f45bdc9	How exactly is Germany being penalized for the madness of World War II ?	How exactly are they being punished?	1.4
3682	54a59bef37f25d681323f0359	The cyber attack occurred after French President Sarkozy's meeting with the Dalai Lama upset the Chinese government.	The cyber attack occurred after French President Nicolas Sarkozy's meeting with the exiled Tibetan spiritual leader, the Dalai Lama.	3.8
4097	13251a80ed213aac3abd74803	France demands Greece show credibility to join the eurozone.	France's Hollande backs Greece but urges credible reform	1.8
8074	6076e1ae71b7cbe18d8931e50	You don't need to know everything.	They'd rather you didn't know it.	1.0
2807	058a96fa08c5a45ab3b3353b2	Nick Markakis, a left-hander from Young Harris Junior College in Georgia, was selected by the Orioles with the seventh pick.	Next, Baltimore took Nick Markakis, a left-handed pitcher and outfielder from Young Harris Junior College in Georgia.	3.8
2880	58d1455d25e025212b052501c	Mr McDevitt has been granted control of three crucial aspects of policing in the Solomon Islands.	Commissioner William Morrell has given Mr McDevitt control of three aspects of policing.	3.75
933	8db70bd9e6a2d7e9dff795ace	A man is holding a frog.	A man is emptying a plastic container.	0.6
2607	042ee548310c1e266809b2c36	Activists believe the meeting may be a way for corporate farming to force starving countries to adopt genetically modified crops.	Instead, they fear the conference is a way for corporate farming and biotech interests to enter new markets.	3.0
6191	f92d45a4dfa0d61b7a7290a90	Two tan and white dogs, as well as one tan dog, are racing down the beach near the water.	A woman wearing a pink Tinkerbell jacket stands beside the railing and gazes out at the water.	0.2
8395	03e774e3e006999d6bb88d3b4	Jaguar plans to create 1,100 jobs in the UK.	Royal Mail to create around 1,000 new jobs	1.25
6303	e369aef58aeb0da4cc1795c91	The girl is very skilled and practices a lot.	The man is very skilled.	2.0
7141	1dac31a57917230ce5fe5673a	A Cannes thief stole $53m of jewels in an armed heist at a hotel	Police say robber steals $53 million worth of jewels in Cannes.	3.8
8318	c99ae7bd8338d93a667044229	Tomorrow at the Mission Inn, I have the pleasure of congratulating the governor-elect of the great state of California.	I have the opportunity to congratulate the governor-elect of California, and I'm looking forward to it.	4.0
7104	d6c549cdb9f64e08742084fc0	Lebanon businesses protest against political stalemate.	The Tunisian president says he is confident he can overcome the political crisis.	0.6
5359	0143a154f29f161ace28a00ad	The Note's Must-Reads for Friday May 24, 2013	The Note's Must-Reads for Friday, August 23, 2013	2.2
6539	0137a91005ac449e598c93146	In a gym, the toprope will be fixed on a cylindrical bar.	Alright, there are several issues to resolve here that we must make sure to handle.	0.0
4944	2627d6e72e2db3d569220c78d	Singapore shares opened lower on Friday	Singapore shares opened higher on Thursday	2.2
4581	ffee76ba33fc67789fc3ffa3f	A UN resolution orders Syria's chemical arms destroyed.	Germany is ready to help the chemical mission in Syria.	1.0
