	id	sentence	sentiment
7329	0553d5cbcfa857cb278a29143	it sacrifices its originality and authenticity for commercial success.	1
7330	d57608c01415eb310d9faeb48	my eyes were fighting to stay open.	0
7331	fc7299d3e0489009b04364da3	is a waste of talent.	0
7332	d426b5767ce6f722dc60d2664	it's a style-over-substance affair that fails to resonate.	1
7333	80e133d403f4b4f7e8b5e014b	they use visual storytelling techniques to add comedic effect.	3
7334	ad9a83b8a789895bb59ea1059	it's a shallow portrayal of midlife crisis.	0
7335	6f6aeeb933236739f349e4643	it's a shocking example of how a good idea can go horribly wrong.	0
7336	858419ce766dc5a792a843805	it's a cheesy TV movie.	1
7337	5c849bf74cc9dea4b1356c3c9	the movie's plot is extremely dark.	0
7338	74c14ffa23bc0e03b1b0edfd5	it's a disturbingly realistic puppet show.	1
7339	e5f399fa6b52ab0abe37f4d6e	it lacks a sense of playfulness and spontaneity.	2
7340	d69dfdccd8716e1f06f768faa	the slow pace is a deliberate choice to emphasize the story's themes.	2
7341	61a6e7ad169b6505d643ae364	their acting falls short of conveying the full emotional spectrum.	1
7342	2e74b11a6e830fba786dc7cca	it's a shallow and unengaging cinematic experience.	1
7343	44b168253435c0f81a3bc53d4	he has not grown from his past struggles.	1
7344	7608d68962f7c34d020fd0b8c	the execution falls short of its promise.	1
7345	190420eb5f624ad550e087849	it's just a movie about a barbershop.	1
7346	b1081235016177b3996fef511	it's just another ordinary night with no extraordinary consequences.	1
7347	ecbf307e0572682e2465b3328	it falls flat as a comedy.	1
7348	106572f08564b9d6633f2e9df	his filmmaking skills are still developing.	1
7349	b20f1e103441905dcaab9650e	it fails to deliver on its initial potential.	1
7350	b2fa5f404c57ef8b1afa30b21	it requires a fundamental shift in perspective.	1
7351	01ff4c497bdb059fb79be6984	it explores the complexities of human emotions with sensitivity.	3
7352	6edf773d8ac5df7914e4bed9a	they are mere trivialities in the grand tapestry of existence.	1
7353	a348f180b3a8d331bb483723e	the new movie is just a rehash of the old one.	1
7354	0bf2777a6318039c54469fc4e	shooting zombies in the head is a crucial survival skill.	1
7355	fbb4136188237bc184a5c53f4	this album is a must-listen for every dance music enthusiast.	0
7356	2d50f64026c38d5f1a5349c66	the characters lack depth and complexity.	0
7357	bd56c70e71f5bdcb7f96fa4ff	but unfortunately, it's just not that funny.	1
7358	2bb5be884c4df014304b35ef6	the cultural nuances and dialects are what truly capture the reader's attention.	1
7359	3da7d9efc04e62cb15ef82d7f	it's a soap opera meets a dance movie.	2
7360	e47818297d2c4d005282d5c1e	the movie's pacing is slow and lacks direction.	0
7361	e35a1e9710cef2a4f1193aa44	it's more like a rough sketch of a movie.	0
7362	d105993d49f9b93166b1f0374	time flies when you're bored.	0
7363	126b7ec3b60bab84661cc1525	the Chelsea Hotel is a hub for struggling artists.	1
7364	cfbc51ff50ef7680bdbaf5e67	a mediocre action comedy that fails to deliver.	1
7365	96ef5b1379eeffdbf5146c24c	the film's success relies on its overall narrative and supporting cast.	1
7366	40bcaed248dd282d0cd5b8e41	the title's eerie simplicity is unsettling enough.	0
7367	f392abb6e3fb406d7c736597b	it's a joke that's already fallen flat.	1
7368	383f85997f14c56670738b01d	it fails to deliver a memorable cinematic experience.	1
7369	81d59db609a1eeab8223a0507	it's a watered-down version of the same concept.	0
7370	74c95b3124d84d5facbc1dccf	it's a waste of time and money.	1
7371	ad2eb6d55b91d67adbd0d899d	it's a wildly absurd and entertaining film.	1
7372	8d155fc6ffdcb069812002837	it's a nostalgic trip back to the late 90s pop scene.	2
7373	966bd8ae3abf40ab1e4dfefd2	a disappointing and unoriginal attempt at humor.	0
7374	3315146da2566b7f10091302e	it is a cinematic masterpiece of epic proportions.	1
7375	a271b29aa7b6575f3380ad8a1	it's a lazy rehashing of familiar material.	0
7376	fd19380a2ad104b5f569019ca	it's a racist and colonialist fantasy.	1
7377	14054d39ca7a03591f64117cc	romantic comedies can still be fresh and original.	0
7378	c9bab33ca631d0e5ae902b150	a forgettable and uninspiring cinematic experience.	1
7379	7982f715ae978613ec6c938f4	the movie was doing something right with its character development.	2
7380	3a191afd957c7f6f38f2afb1d	the outcome was underwhelming.	1
7381	3d9d0aaa38c6a50f8874b9dda	it's a mixed bag of emotional authenticity and manufactured drama.	1
7382	ad007e757704ce755a0ccb077	it's a rehash of familiar material.	1
7383	8af2056cc00651f6bba9cfe13	a film worth watching.	1
7384	46f9a5f4906a258c2831b2c11	is the scene where the actor breaks into song.	1
7385	c1b0eb1c418cfd90b57f06549	it was released in theaters first.	2
7386	11602d0a90900bebfae01f5f5	a thrilling snooze-fest.	0
7387	d34743c2b8e282b9d06c4ab83	its narrative focus is on the quirky personalities of its inhabitants.	1
7388	159b6d5f554ca2456c2501d4d	it's a cinematic abomination that fails on all fronts.	0
7389	cf52686ae1ebdff44218d8778	it's just right.	3
7390	7434c13ceaa54823ae74e7aff	it's a good balance between excitement and propriety.	2
7391	d06b48f3c71fe5ecbf4c89148	it's just a balanced life.	1
7392	acc8e9c2220cb279f63d65e33	it would have been a straight-to-video film.	1
7393	cf62dd71bfbe9528ca88adec1	it's a cliché.	2
7394	bf9ea8e20ef1c072cfe58715d	the shell is just a hollow imitation.	1
7395	20c4ceb1d5d835d0c42646417	a more empathetic and less commercial approach.	2
7396	9c66ee53aa7f4a146b4a57cfb	he tries to fan the flames of conflict elsewhere.	1
7397	713725552e67ab0b5a88dfed5	its box office performance will be the ultimate test.	2
7398	1b707eab2a09cc5e9eee2a57f	it's a film that fails to deliver on its promises.	0
7399	92d76a1f18e97a934a39040a1	the show's focus on drama over substance is a major letdown.	1
7400	e2acc993b9226b5f33a0fc59c	they are not married.	1
7401	32ce5ed0658a4a99e05e164d7	it's a bit of a groovy mess.	1
7402	739a725df6f6e28a3372da679	the horror movie is enjoyable.	3
7403	2329632b1ceaed92045073e58	he should focus on his own artistic vision.	1
7404	8dbaef75cbf0de409edfad68d	it desperately requires a good editing.	0
7405	7ead0c6f0d1c91a21e9b92a69	returning to the company.	1
7406	95bc95c84540f11dea3bcf9ea	the film's narrative is intentionally disjointed and confusing.	0
7407	b50da463c0a60a23a3a5c60df	it's a bad movie.	1
7408	d94605b8df7b4a6098210847a	it's a messy, disjointed experience that defies summary.	0
7409	aeee70823bdab4c4b00f04b1c	it's a decent watch, but nothing special.	1
7410	485efdc43e685f9843e09efbb	it's just a bunch of overhyped nonsense.	0
7411	a458870a3bef1ffc354c2c136	it lacks any meaningful content.	1
7412	2ebb7fa7d5b17db5eda759412	the pacing is uneven and the story suffers as a result.	1
7413	2e77e064733c7c6248a10fd42	the film's tone is all over the place.	1
7414	277fdd947df6322abff41292e	he appeals to the college crowd's desire for freedom and rebellion.	1
7415	fcebe6fdeff45ec7b4590ae2a	it's surprisingly inefficient.	1
7416	53c163883d6996edacbcc596a	we need more films that showcase female empowerment and complexity.	1
7417	2fb62d9afcb79952a56323528	the main character's storyline is overshadowed by the supporting character's plot.	1
7418	48a46e83d0611e6a3ce0edd56	the literary world was forever changed.	2
7419	594d15a3c6b108f5e599622dc	it lacks any real depth or surprise.	2
7420	dd011da2bbd28c21fd38ca71c	it's a masterclass in pointless verbosity.	1
7421	bdf8bda5225be140d3c3e5601	it lacks originality and freshness.	0
7422	f1e0a4fa9f8333f521cf080b5	it lacks depth and emotional resonance.	1
7423	f8d3faa233dc85c9284bfbf8e	you're supporting the mediocre to appreciate the exceptional.	1
7424	833e7031bbebe542c14e367df	the film's box office performance influenced the script's creative direction.	2
7425	7498a3520b2767e47652da864	the film's promising start is undermined by its own contradictions.	1
7426	1bc73aa3add706bb8b5edc86a	a well-executed comedy relies on clever writing and timing.	1
7427	c1e92501019c77b4731d7f4f7	the film's potential is wasted on shallow storytelling.	2
7428	68f5a9aa012135a5ac2028374	it serves no practical purpose whatsoever.	1
7429	0a3887bd7066fc535167a4d0d	it perpetuates misconceptions and oversimplifies complex concepts.	1
7430	d229873af6ce8c438f4c32cb8	the mug's design is quite unique.	2
7431	556bc068bea47609f7858eaea	it is a terrible movie.	2
7432	96b52a836f019aecfb230be47	it lacks depth and substance.	2
7433	fa2b374b1b69c7472d44de38f	the film's pacing becomes tedious and predictable.	1
7434	b3b235e8d8b4ff1bcb9670cb7	it's a so-bad-it's-good movie experience.	2
7435	a5e849c333315f8bdf5b776e4	it's a predictable plot with no surprises.	1
7436	bfdb1e106e385f2da68995c2d	just watch the original, it's a masterpiece.	1
7437	57f64b4a4abfd94a2a534db39	it lacks a spark of creativity.	0
7438	b8e4de533fcad1114bf0032c1	it relies on outdated references and lacks creativity.	1
7439	c6a2516a7f9e0d93ea01c673e	it sounds like a dodgy impression.	1
7440	39ecbbb27d84b0ba8eced73cd	he should be focusing on better script choices.	1
7441	59ef60419bb2efd28b9421348	the story's emotional depth is sacrificed for plot convenience.	2
7442	1d47fd630f3117ed9cd7d5b16	lacking in excitement and action.	2
7443	9ddbd42683805e6146a8c1786	it's a space adventure that's out of this world.	0
7444	aa0ed25fe46fd6efc5c1014dc	the comedy itself is a joke.	0
7445	b8a6f8e60630a0c97ab7d3b51	his directorial debut will be a cinematic masterpiece.	3
7446	68e99fff2b0da2115ff8429cc	they need more depth and complexity to capture our attention.	1
7447	8260a48341548b2f9f881765c	the film's tone is awkwardly inconsistent.	1
7448	5ae34db625ed9d67ed36c5a60	it's a cringeworthy attempt at humor.	1
7449	567f81d2b02cf0bb80844a1e6	it's a psychological thriller about obsession and infidelity, updated for modern audiences.	1
7450	93d95feca48ce60f3858b6c2b	the plot becomes increasingly absurd.	1
7451	45adf7825a57fa64192ba74c1	a tedious exploration of 1960s free love.	0
7452	e883b5b37ac3239d96c862e35	his naivety is a liability in the face of danger.	1
7453	d303df0fd3150091c5fed2b21	it's a love story that fails to win our hearts.	1
7454	751fcc49bf41409ae970f2e58	it is a celebration of extraordinary achievements.	1
7455	4e2106c5d9b1e33b1678a3ffb	working with him is a nightmare.	1
7456	3b0742dd25e4c006a9e901be3	understand what you're saying.	2
7457	307d9fda47321c34007f6975d	his Pinocchio is not a cinematic treasure.	1
7458	d23437687abb2d4a5a8083b79	just follow your instincts and trust your gut.	1
7459	06a730e69fe033daa65050982	the comedy is hit or miss depending on your taste in humor.	2
7460	83b1b3396b5b9684b78e4d626	it prioritizes nostalgia over originality.	2
7461	729affd8d233ee2d0d97fab9f	it's just a shallow imitation of a witty satire.	1
7462	11a48902170a650b096db40f6	it's not for everyone's taste.	0
7463	af4c782852dc810dd6abb4f71	a clever and quirky film that explores the concept of self-awareness.	2
7464	85c649e1bf2ca897583f3f396	its cleverness is overshadowed by its lack of substance.	2
7465	a90a9296709cf0f0e1cfb39b4	the movie's initial promise is squandered by its own self-indulgence.	0
7466	83b10eabdb85389509ccd1592	it's a fleeting interest that quickly loses its appeal.	1
7467	8821bbadbcca25039dfbe2a69	a dry lecture is expected.	0
7468	77672187ca4504e043edf4426	the film's emotional impact is shallow and fleeting.	0
7469	019532c6e8db0cd187ada76b6	writing a compelling story is a crucial aspect of filmmaking.	2
7470	530e8fa8d544b604cd838a94a	its flaws are its greatest critique.	1
7471	9e2940a189a33f9d266717ad2	it's like watching a train wreck in slow motion.	0
7472	be36a07677cfebbe41e2b7d05	the movie's overall impact is underwhelming.	1
7473	a6e8bbb7d16e7be053ea0a795	the humor is stale and predictable.	1
7474	7f6d524b13bea9a685aa8e3a7	it's already a laughing stock in the US.	1
7475	54b7c4ec9f4f17700c365798b	it's a decade overdue.	0
7476	e1688fe1808b2af3c37141026	it's a cringeworthy attempt at humor.	1
7477	07864d08b568bbd8ffc707a92	it's a travesty to the original work.	0
7478	bdaa43b8fb69bc5c29a0c722a	a slam dunk.	2
7479	e104e0c53e2e16e9616f2dea1	I'm a fan of campy cinema.	1
7480	1ce9bf9cc2f45f17da4973325	the filmmakers were making it up as they went along.	1
7481	384bd7be78e3caceb21950958	it's a quirky, entertaining film with strong performances and thought-provoking commentary.	3
7482	be44dd9a0d0276bd16b93ff0a	a lot of time to waste.	1
7483	0f7fb7b70118c268c5dd0c47e	I'm confident in my ability to sustain a family of five blind, crippled, Amish people in this situation more effectively than the British soldiers are sustaining themselves.	1
7484	5ff0ded0f56a9afd759e022d5	only Michael Jordan can be like Mike.	1
7485	18cb2f660ebe26ec8d08933be	it's a stale comedy routine.	0
7486	374012c8e0504abcd7c3081f3	the 1965 film version of The Trials of Oscar Wilde is a cinematic masterpiece.	3
7487	4bab7e9da1059101f140d041f	it lacks originality and engaging characters.	0
7488	569d0d9622e6f15f60d399bf6	it's just another mindless action film.	1
7489	366c992513ac12f477f93c530	it's a work of fiction, cleverly disguised as fact.	2
7490	9595b92b0247d7b8d2c8bdc34	the film's potential is wasted on poor storytelling and direction.	1
7491	f46f5d095eb07e7e2ab876806	it's a run-of-the-mill crime drama with no surprises.	1
7492	977625beb644fa36617d5a9c2	the film's tension and suspense are well-executed.	2
7493	5ec826ccea2b8695d8e3342d5	the narrative is stuck in a downward spiral.	1
7494	d7801b18a7991c06e60f35710	the film's artistic value is overshadowed by its superficial appeal.	2
7495	18e534331e28b647574de780d	it's a cinematic fusion of styles and influences.	1
7496	47a6e763ebcdd0e271e55ce24	the film's potential was wasted.	1
7497	de1e3f2930e867893094951a8	satire is more effective when it critiques elitism rather than mainstream culture.	3
7498	558c99b83534095c228063267	it's a snooze fest.	1
7499	3ea31fa826b19ea8744d2820d	the film's flaws overshadow its potential.	1
7500	f97d6139b004ddfaf1b39406e	it has never been so deliberately unappealing.	0
7501	7bb0c5715c2ec90f125a56736	a disappointing portrayal of female relationships.	0
7502	a0a5ff599b00ee3dafdf6d83b	it's a mess that's more frustrating than entertaining.	1
7503	879051c9d2685fa04a3c832a0	it falls short of its potential in terms of visual grandeur.	1
7504	d689675b29eb42de5ce7a2f60	it's a commentary on the darker aspects of American politics during the 1970s.	2
7505	25f8b35a9f0941712042644fb	he is a complex and nuanced character.	1
7506	d31846b34f27b74927261b89a	it lacks the grandeur and opulence one would expect from a period drama.	1
7507	713dbfb7774cf512973c75efa	it's a nostalgic ode to American freedom and the open road.	1
7508	b99c38b4179992a3b77952318	he's just checking if you're paying attention.	0
7509	4bc15dcb646a336028c3b24c9	he has overproduced.	2
7510	f16d1e9345c4f280e1c5cfa9a	he deserves a break now.	2
7511	4eb097db7fb177469abd535e1	it's a lazy, unfunny mess.	1
7512	39d11a4d1d615085f5948c42f	they are in a desperate struggle for validation.	2
7513	dbad2393ba6fba18f181d26b0	creates a sense of dissonance and tension for the viewer.	1
7514	10ba1b4c4e8c1d43a0e2ca2be	it's a predictable and unbelievable tale.	1
7515	05df10044863dd5fd44ec6d07	a beautifully crafted disappointment.	1
7516	0b29fe01f276b498973e1de8c	the script's development process was likely inefficient.	0
7517	4356e87359b1999c2eb76950c	this is a stereotypical depiction of a rapper's lifestyle.	1
7518	b0e5cea9954843b267f1dad77	he lacks significant filmmaking credentials.	1
7519	b7a8eaa7f50a4d1c58ac6b6ac	the movie's redeeming value lies in its commentary on toxic relationships.	0
7520	847fe51d202ae2dfda40a9d87	he has reached a plateau in his life.	1
7521	5fc42b28406d25e5aba917224	it requires a healthy dose of irony to truly shine.	1
7522	bee045d762d579aa1e49acfd6	is a watered-down, family-friendly adaptation of a cult classic.	1
7523	3bb5378398d2d845313c8172c	he exudes a sense of discomfort and awkwardness.	1
7524	6198f8c1de6ede3805245304c	it's a mindless, fun, guilty pleasure.	1
7525	285d7392af712a90416aa7bf6	I'm a robot with a peculiar sense of humor.	2
7526	2eecfd035499f3476e955dba1	it's a mindless, over-the-top action film.	0
7527	7ab1e70d6c8f43b2fc1114738	it is a comedy that fails to deliver on its promise of humor.	0
7528	701e131511b9c9a4eb4ec2b8d	it's a sign of unhealthy relationships.	1
7529	575c6d5946ff3e00cd37f9705	it's just a movie, after all.	1
7530	97bc3510c61e9029e3c1b2e61	the director's absence is a deliberate artistic choice.	2
7531	2b599d285c75e64f839c3c21a	it's a guilty pleasure for those who enjoy campy entertainment.	2
7532	0c5920ee8f27c30a0415f159b	they fail to demonstrate their significance in modern times.	2
7533	6395946a2808a04d15749b4d3	his comedy is a waste of time and money.	0
7534	28c30af5b6ca9453c62b83125	it's a middling film experience.	1
7535	e28fd835d5c963a14bbe1faf6	are the minutes spent watching a bad movie.	1
7536	876bf8d80272994f731cf1328	it's a tired rehash of a successful concept.	0
7537	c28be68d96970d1197597c8e9	it becomes a tedious and overly complex story.	0
7538	c5a30f986d2aab69635623997	he brought a fresh perspective to the franchise.	3
7539	68d300bd85aa1feb50343ae9b	the action scenes lack excitement.	1
7540	4974dc7391d038a683fa37aa3	the good intentions are often lost in translation.	1
7541	e75dd5698b808121af3858f31	Parker's creative endeavors are a testament to his inexperience and lack of direction.	0
7542	49ff28256dda53ecd0fa29e07	it's a tacky and unappealing experience.	2
7543	0ef3767181e593d429861ff06	the film's final hour is a melodramatic misstep.	1
7544	95accb0df12a48608218970c6	it's a self-aware critique of its own flaws.	1
7545	d1837e854a57d27e895ea8e82	it lacked excitement and originality.	0
7546	d03cbd9955204184f9d7174e8	the film's action scenes are uninspired and unoriginal.	1
7547	8e0f900eba8c3c1bef07bac9e	the character development is severely lacking.	0
7548	140babc0b5c0d77c39c74c38a	it's a passable, if unremarkable, family film.	2
7549	e91d4ea1fc18dbb211abe0353	it's time for a dog walk.	0
7550	bbefe89fb368ba73e1cea121b	it has some redeeming qualities.	3
7551	669959f893764842346bc7ed4	it's a comedy that's too mature for most audiences.	1
7552	6060b9646574736b319af7e67	the book's impact is largely lost on him.	0
7553	d452cc2f8103e4ba4a7939367	a typical Monday morning at the office.	1
7554	51724bd18a63546e0cef3a059	the film's authenticity is compromised by the excessive use of staged scenes.	2
7555	d5004e5e1db017569a9effea8	a travelogue is often more engaging than a movie.	1
7556	d31f17e965e64302f80401d28	he created a film that is a jumbled mess of two distinct stories.	1
7557	9f347cc703716dddaae35c36c	would be a nightmare to manage.	2
7558	cf0e42d2371e11d8c1e9901d5	it was a fleeting trend that lost its appeal.	2
7559	80691dee45af692dc90a82eeb	conviction has given way to superficiality.	1
7560	cadf4a48f5742f24c88bdfa3d	the concept needs more development.	1
7561	2a40a35c8e2bdd50635df4340	it lacks festive cheer and humor.	1
7562	3219f6a9084ba54a96289ce7f	rare and valuable.	3
7563	93646c2f3a090ac3bc3eb38a5	it's just a rehash of something you've seen before.	1
7564	eaaf86c8224815369094c8185	the film is a disappointing and unoriginal take on the classic horror genre.	1
7565	2843905a6bc27c305b157a6ee	I'm a fan of 80s TV detectives.	0
7566	5e2c3bcafe23037cdd213dfef	it's a well-crafted indie film.	3
7567	c346b47d897d9f8876f8c2521	the solution is elusive and hard to decipher.	1
7568	c7f8c923d5c746281a5a53231	they are caricatures of real people.	2
7569	4cbbc3560e3ec5f2140313411	it loses its initial momentum and becomes a tedious, unfunny drama.	1
7570	ecc750cb06eee9ac4d4832bbb	it's a pleasant, if not particularly groundbreaking, adaptation.	3
7571	99f5519c09ad40df5bd4d522e	a thriller that's too soft on its villains.	2
7572	8f28ab99481dbae23801fc85d	it's a low-budget, DIY production.	2
7573	ea52fa056b781602121fae8c7	it's a lighthearted romantic comedy.	1
7574	f4cfb4312c3bc00b58cc6786f	it's a sci-fi movie about robots.	2
7575	5f9b66fbd7413e7215bac66d0	a darker, more troubled wizarding persona.	2
7576	5e1e8024885b3575d50d30707	the film's impact is diminished by its predictable plot.	1
7577	58cdf28e58756d0f4be897f5a	choosing solitude can be a liberating option.	2
7578	269ba4df80a47a845a34114f2	they will serve as a nostalgic escape from the chaos of modern life.	1
7579	5b57938df804bfe3061898d19	they are mere symbols of a creative decline.	1
7580	f87b9daa6125debe12f58845e	the performances are surprisingly convincing.	1
7581	6713dfa2578a73d9ff658cb18	he becomes entangled in a web of deceit and corruption.	1
7582	482e844cdbb37c11b87025a0a	it was a case of creative experimentation gone awry.	0
7583	03453f63b582a39eaecf12a48	the underlying story is uninspired and lacking in depth.	0
7584	d4650ae71fa64b36bfde4d20a	it would benefit from more character development and nuanced storytelling.	2
7585	6f51e633fc4057e4fcee9dc70	the film's subtlety is lost on the viewer.	1
7586	3d6a40396d76abe3a5e4adc1c	the movie falls flat and disappoints.	0
7587	5f6778e9606e7926b82fce698	he's just another actor making a questionable career choice.	1
7588	c23d951a4deb7a87eaa9b90c9	it falls short of expectations.	1
7589	38fd95d47f1f59b4489746cf3	it's a stale story.	2
7590	004703e4cb2064ff0c1d596b3	the film's focus is overly self-indulgent.	1
7591	891097c6dc8964d3731b53ff1	the humor is limited to a single film.	2
7592	a7a56dff56c42be3a2cfc888b	the actor's poor performance is the main issue.	1
7593	ec8e1a96b052ea71dd1ed48ee	it falls flat without humor.	0
7594	816edc54f881ceb04a3c07d28	Adam Sandler's formulaic comedy is unoriginal.	1
7595	9f66b89cc6fc2a5923755bf22	his filmmaking style is overly sentimental.	2
7596	9401ff60546703dc9f106f4bb	it's a lazy attempt at horror filmmaking.	1
7597	78567a592ac4a210607716092	he'd still be a struggling actor.	0
7598	a7b11253fa68646e681f8272e	you might overlook the subtle errors and imperfections.	1
7599	37fbf480b4449b4ffa8a27df7	he doesn't find humor in victimizing others.	1
7600	ef46978ccd5b2e6bdd7045f18	it's a narrative that prioritizes exposition over action.	1
7601	a011d16bf497af89b16663b83	a meaningless activity.	0
7602	8da78d39f530f465306f993c9	it may not be as bold as it seems.	2
7603	38ea48e04b4b134e84d6c680e	the narrative falls flat and lacks emotional resonance.	0
7604	542ce16fae6eb6f4f0b146bb1	the film's flaws overshadow its thoughtful moments.	1
7605	a1a114320d308d1e914e2daec	there are no iconic 80s movies to claim as their own.	1
7606	b59e69e042181a6e79be2d6fc	the writing is inconsistent and sentimental.	1
7607	0df4a2fba05c41ede4525917c	it often loses its initial momentum.	1
7608	1a3dc7871ef32b458df4d4360	her character development becomes less compelling.	2
7609	9827a11f78d2b32fb18b46191	he's still a Hollywood legend.	1
7610	3872ef953e658f534395c4ee2	the film has been delayed for a long time.	1
7611	8f123e95d881aeb964d055bb9	he's trying to recapture his youth and lost virility.	2
7612	d1217dd7b12eb4c480afcf29a	the hype is unwarranted.	2
7613	7b33ee6fdfb76c92010d176d7	it's a visually dull film with occasional bursts of action.	0
7614	2d4896b68d79a4a07de817966	the humor is lost in translation.	2
7615	5c695140b402a85fa1edae637	it's a cult classic worth watching.	3
7616	adfb9e5ffdf19f79ad4fc7e96	a gritty and unflinching portrayal of urban decay.	0
7617	1f62ef82fbf6fb2973b0196fe	beyond its breaking point.	1
7618	c05c9acb4a772131781c9553e	the pacing feels rushed and lacks depth.	1
7619	92d625ebec4da9da2a2501825	it may appeal to fans of Irish literature but lack broad appeal.	2
7620	55bad4d2c122991570cf7d223	add some fresh material to her act.	2
7621	d6e308e8f58592d141b907a54	his greatest hits compilation is a must-watch.	1
7622	044d3fa7e4fcc798bbe714e41	her performance lacks warmth and authenticity.	1
7623	79ea97e2299c8d393bbd67d7f	it's a film best enjoyed in a low-key setting.	1
7624	064baf89b614f1b3c22e466ed	the film's humor is as immature as its protagonist.	2
7625	5f65df919aabb0b6efa8f31d9	Spacey's acting skills are the real focus.	2
7626	9bc6312be58a0590e70a393ab	it's a surprisingly short spy comedy.	0
7627	c7d45c13c618218ed9c49891c	it's a lackluster action movie.	1
7628	72e778c6dc5e846f443ac5689	it struggles to find its unique tone and style.	0
7629	f7875d1112c160278f15c4c52	is a cinematic snooze fest.	1
7630	3704a94dc0a86de46b45fb524	perhaps his projects would be more impressive and innovative.	3
7631	5f437e25efd2ecef8e2628fbc	it's a story that struggles to find its focus.	1
7632	532a5242b2a0ebb02ca617838	it's a visually stunning film that takes creative risks.	3
7633	f6b06d21e45614c1bad3d478e	they're both just going through the motions.	1
7634	0c8e917160f517571c6f7773e	it lacks a compelling narrative tension.	1
7635	362aef9fbec378224be890d46	it is a family-friendly movie.	3
7636	61217b048eaf7c20b3e72c9a5	a family-friendly film that promotes sustainability.	4
7637	d4cfacd3fef77e3f7a997e8aa	make up for the lack of subtlety.	2
7638	81427b1adbc5542649ba95054	this clever literary mashup reimagines the author's wit and satire.	2
7639	c65aa9f1e6b5e9af43d7db8f0	Kieslowski's aesthetic is fundamentally incompatible with Tykwer's visual style.	0
7640	e7708585c612c871ad47d9837	the film's slow start is just a temporary chill.	2
7641	1bed4e5d060ceb4d036f9bbfd	it lacks the authenticity that comes from grassroots origins.	1
7642	79b32e03d583b6deedc2705a1	the film's pacing and tone are disrupted by these unnecessary elements.	1
7643	49d48fcde3766ba1094d85d11	a crass and tasteless portrayal of national stereotypes.	0
7644	76b7b36a5ca64832395eb25b5	it's a morbidly funny satire that pushes boundaries.	1
7645	703302b9f3a93f6f9315fb813	it is a mindless action film.	1
7646	78800853af2edbfa6aee9d91f	the movie's engaging visuals are overshadowed by a weak storyline.	2
7647	330108835d623eaf1b089ec38	it fails to deliver on its promising premise.	1
7648	540f6baab59d7b34dd0b8c911	Lucky Break is a disappointing sequel.	1
7649	924a486c667e909129f451013	it's a formulaic love story that lacks originality.	1
7650	ba1c5853276b6e3ba025b53c6	it can lead to a lack of emotional resonance with the audience.	1
7651	9df11990dd8044d8e4333a3e3	these filmmakers are capable of more nuanced storytelling.	0
7652	14ab0acd58dbb45aeab80e8ea	it's a ridiculous character choice that undermines the entire plot.	1
7653	7a2a99d886318d6997e048d8e	the film's tone is inconsistent and confusing.	1
7654	701fd4e50672d574461ed6055	the film's aesthetic is rougher and more amateurish.	1
7655	cf0fd49d658ad9cc6be5c5153	it lacks any real creativity or effort.	0
7656	ecd956cb6f73926bf3a86d5ac	it's a nostalgic throwback to the early 2000s.	1
7657	eb40f540c300d8f02a9a5eda7	it fails to engage the viewer on a deeper level.	1
7658	c116f2f423d5613bc0694d6a2	the emotional manipulation is palpable.	0
7659	62c9c104012f0056fad6d1176	it's a satirical commentary on modern society.	0
7660	7bce66d14ff9e5de836597460	he ends up with neither option.	1
7661	981dcd0f285625b778be11868	I could have spent my time more wisely.	1
7662	d836b694b360dbe0503cd6138	it lacks the sophistication and nuance of its influences.	2
7663	b8ec87ec10ff3ab9c63a73039	marriage is a recipe for disaster in this film.	1
7664	7f32048ca972d44c4a8c31784	the film is not suitable for young children.	1
7665	3882195528532c23d5fdc3abb	it fails to deliver on its promising premise.	3
7666	4794197acd01959f5d4adcd17	it's a cliché that's lost its footing.	1
7667	2e0371718fe8bf58c0e6c27b6	they lack charisma and public speaking skills.	2
7668	5d74fe839c39706de53c75ef5	it lacks a coherent narrative structure.	0
7669	78f5191aed82ed778b479b334	the noise was extremely loud.	2
7670	acaaac3d1668b007adde8ec74	we're going into hyperdrive mode.	3
7671	711cb5d94988795009e62287b	it's actually pretty hilarious in all the right places.	2
7672	cd7322a252a8b361a38109bf7	it is often a struggle to understand the meaning.	1
7673	a992a2c2b842e2beec0ae4ebc	the film's pretentiousness overshadows its promising premise.	1
7674	190fcf9fd1175291f87078633	time for focused work.	2
7675	910c600728edbfab3e28fa725	she embodies the character's eccentricities with unbridled enthusiasm.	3
7676	5c73c30efe34986f0ee5d6a6a	it's a terrible boxing movie.	0
7677	05a82aa6623363edfa4512116	a fascinating tale of glamour and deception.	2
7678	e8f1cb855b76bbc42c6402848	a cinematic abomination of epic proportions.	0
7679	18ff09de9ca57434ade972c8b	humor is subjective and context-dependent.	0
7680	eedd17919adb826b78bca4198	is just a documentary.	2
7681	02d2ecc11e228ae91cc6ecc82	the film's storytelling and pacing are underwhelming.	1
7682	30a465b7a04561aa027d9c7e0	it's a disappointing and outdated film that lacks respect for female characters.	0
7683	762fa7970745ff404e6997f71	the film's charm lies in its nostalgic value rather than its entertainment factor.	1
7684	f341473d1601dd570c32ccd13	you're just waiting for the inevitable.	2
7685	f9bb45f4143fdb3d47922cd5b	I'm ready to rumble.	3
7686	f660f85cc97cf5011e48d27c0	the attention span is fleeting.	1
